Link,Node_Start,Longitude_Start,Latitude_Start,Node_End,Longitude_End,Latitude_End,Length,Time,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Data8,Data9,Data10,Data11,Data12,Data13,Data14,Data15,Data16
396,128,103.99751429999999,30.66374322,586,103.9975617,30.66511082,151.64107180000002,21.1688911086,46.797047,0.0,0.0,0.0,38.495945,0.0,17.446438,55.393475,0.0,26.947748,33.865723,0.0,56.215668,58.99587,29.449041,0.0
397,128,103.99751429999999,30.66374322,1028,103.9950403,30.66375076,237.0402654,26.5135851886,56.80576,0.0,0.0,0.0,51.65744,0.0,29.267427,85.76961,0.0,35.191265,25.717554,0.0,71.82611,66.63338,41.043427,0.0
398,129,104.0192612,30.66338368,443,104.0192041,30.66475911,152.5390573,11.75331040064,26.057766,0.0,0.0,0.0,15.346429,0.0,12.136054,31.474934,0.0,16.677485,20.54274,0.0,26.824127,36.683784,17.416386,0.0
399,129,104.0192612,30.66338368,744,104.0194321,30.65955788,424.3351096,24.738422625800002,52.10873,0.0,0.0,0.0,47.829994,0.0,35.67796,65.0974,0.0,34.355877,16.765974,0.0,71.880585,72.79351,26.690355,0.0
400,129,104.0192612,30.66338368,1260,104.0215958,30.66356652,224.59531349999997,22.114990612800003,53.83487,0.0,0.0,0.0,44.994938,0.0,32.753883,28.17056,0.0,37.54356,43.064266,0.0,72.41491,58.07494,37.531933,0.0
401,130,104.0797902,30.66062591,1281,104.08141390000002,30.66323476,328.33050180000004,27.111413990799996,49.867382,0.0,0.0,0.0,57.99054,0.0,22.16736,83.16788,0.0,28.97802,35.443287,0.0,82.52962,69.46336,50.671318,0.0
402,130,104.0797902,30.66062591,1629,104.07870600000001,30.65916798,192.0974179,18.741382664699998,34.81781,0.0,0.0,0.0,34.015312,0.0,6.4377613,63.549644,0.0,27.957794,35.258347,0.0,32.81274,57.014202,46.049824,0.0
403,130,104.0797902,30.66062591,1812,104.08210179999999,30.65950096,254.1594452,35.170544380399996,71.20325,0.0,0.0,0.0,75.071434,0.0,30.256298,101.96792,0.0,43.24477,47.851616,0.0,102.759445,87.75323,68.03626,0.0
404,131,104.15800899999999,30.63265017,535,104.1523394,30.63505025,604.9681706,48.3212691254,101.49226,0.0,0.0,0.0,117.641106,0.0,43.330765,159.06877,0.0,60.90849,46.713974,0.0,157.13524,86.632324,88.34906,0.0
405,131,104.15800899999999,30.63265017,562,104.1567215,30.62997401,321.2386193,28.5737367228,61.034588,0.0,0.0,0.0,59.59496,0.0,21.73329,77.84387,0.0,38.634117,43.04393,0.0,83.50079,68.70832,51.370403,0.0
406,131,104.15800899999999,30.63265017,589,104.1665373,30.62856108,934.5742395,88.13549362759998,173.4988,0.0,0.0,0.0,151.12527,0.0,96.965965,205.95172,0.0,104.28221,105.07882,0.0,347.22778,211.54167,99.81583,0.0
407,132,103.98965890000001,30.62215352,333,103.9855772,30.62085604,416.8350472,35.6205850912,77.657455,0.0,0.0,0.0,62.414444,0.0,38.910465,104.83382,0.0,21.86063,70.042915,0.0,73.14204,119.34415,34.71304,0.0
408,132,103.98965890000001,30.62215352,658,103.9880426,30.62480647,332.34776810000005,34.984725029,63.493782,0.0,0.0,0.0,91.75698,0.0,34.20746,103.67581,0.0,34.22897,38.71815,0.0,102.66017,95.71922,64.52413,0.0
409,132,103.98965890000001,30.62215352,703,103.99430140000001,30.62444502,512.3599603,52.984999547,101.9606,0.0,0.0,0.0,113.6055,0.0,55.389977,157.79277,0.0,53.696114,86.19386,0.0,132.94872,156.38377,92.80491,0.0
410,133,104.05205490000002,30.57791347,518,104.05736479999999,30.57797339,509.2293938,73.71293020779999,84.932434,0.0,0.0,0.0,143.02626,0.0,42.66883,178.15735,0.0,129.30307,69.20368,0.0,288.67905,217.05203,183.32253,0.0
411,133,104.05205490000002,30.57791347,1087,104.0521039,30.58111487,354.8405378,36.224891453,77.411064,0.0,0.0,0.0,60.592636,0.0,23.789358,92.135315,0.0,55.156326,55.291737,0.0,99.02743,100.89567,61.60109,0.0
412,133,104.05205490000002,30.57791347,1155,104.0479108,30.57775318,397.789706,39.9989013038,104.06278,0.0,0.0,0.0,47.582466,0.0,23.83682,94.16702,0.0,54.866512,82.21826,0.0,100.07602,107.38003,56.632675,0.0
413,134,104.0783955,30.61080386,573,104.0836116,30.6089152,542.0671848,47.290883846999996,79.09003,0.0,0.0,0.0,94.653595,0.0,45.260826,141.38881,0.0,59.589024,66.51776,0.0,152.95833,121.75371,83.18657,0.0
414,134,104.0783955,30.61080386,618,104.0748969,30.610896899999997,335.53661580000005,30.393457251000005,53.87146,0.0,0.0,0.0,38.683846,0.0,39.91265,68.15346,0.0,47.35151,30.452782,0.0,90.108574,109.97453,50.916176,0.0
415,134,104.0783955,30.61080386,771,104.0773184,30.60357397,807.9075937000001,89.2964035336,187.38776,0.0,0.0,0.0,211.74934,0.0,135.74861,218.57971,0.0,124.560036,171.41159,0.0,207.55988,266.0207,117.65317,0.0
416,134,104.0783955,30.61080386,969,104.0790641,30.61458745,424.2016114,48.821858497600005,108.384155,0.0,0.0,0.0,104.00839,0.0,54.81371,125.45918,0.0,40.490166,58.270855,0.0,174.99202,107.82265,97.4347,0.0
417,135,104.165091,30.61782895,79,104.1645673,30.60893296,987.1946311,87.3725564846,165.81557,0.0,0.0,0.0,135.47559,0.0,37.210075,264.47055,0.0,0.0,257.59195,0.0,301.16098,198.07295,308.4511,0.0
418,135,104.165091,30.61782895,245,104.1414436,30.6184338,2267.648197,321.208378594,733.3329,0.0,0.0,0.0,607.9112,0.0,541.9153,1022.151,0.0,31.665768,815.2799,0.0,554.46405,1084.8647,114.05976,0.0
419,135,104.165091,30.61782895,589,104.1665373,30.62856108,1197.4652210000002,112.59785664340001,218.95514,0.0,0.0,0.0,210.27246,0.0,192.47696,356.7394,0.0,49.158077,235.62106,0.0,291.37268,330.664,235.44249,0.0
420,136,103.9946657,30.76457468,94,103.9772319,30.75266673,2127.548928,192.122825062,365.56512,0.0,0.0,0.0,327.0746,0.0,98.24365,565.3001,0.0,154.99919,263.50043,0.0,495.65753,640.8004,235.23285,0.0
421,136,103.9946657,30.76457468,192,103.9849489,30.78236038,2179.590363,195.18443424400002,345.5931,0.0,0.0,0.0,345.36414,0.0,142.58968,548.64014,0.0,211.04993,229.37186,0.0,642.0924,552.2302,346.8379,0.0
422,136,103.9946657,30.76457468,259,104.0067642,30.74617568,2345.110412,246.38287821400004,375.93475,0.0,0.0,0.0,323.18576,0.0,194.48973,692.6979,0.0,313.13406,274.17477,0.0,953.8359,660.30396,477.01334,0.0
423,136,103.9946657,30.76457468,285,104.0154355,30.77055541,2095.434059,145.383815276,212.69714,0.0,0.0,0.0,287.76453,0.0,170.80133,385.38684,0.0,180.42169,165.30724,0.0,484.02197,457.06955,301.29922,0.0
424,137,104.0475071,30.78634412,66,104.0737873,30.78668402,2514.976447,212.908509614,402.69785,0.0,0.0,0.0,542.49194,0.0,210.25581,575.0111,0.0,326.613,281.31506,0.0,593.80347,561.7789,408.82297,0.0
425,137,104.0475071,30.78634412,192,103.9849489,30.78236038,6002.490796,459.8263819679999,943.08514,0.0,0.0,0.0,749.3228,0.0,261.13104,1204.1733,0.0,535.71564,613.6086,0.0,1304.4985,1390.4883,786.0478,0.0
426,137,104.0475071,30.78634412,324,104.0479925,30.76138863,2766.271694,150.004795664,356.6366,0.0,0.0,0.0,183.00339,0.0,27.759064,537.0121,0.0,3.8810792,243.07686,0.0,278.132,496.30618,314.53445,0.0
427,138,103.9658007,30.70213225,234,103.9658337,30.698066999999998,450.57655880000004,61.768644027,107.622955,0.0,0.0,0.0,172.46573,0.0,70.52236,178.27301,0.0,85.94524,59.181705,0.0,195.43744,151.82568,126.88048,0.0
428,138,103.9658007,30.70213225,247,103.9636875,30.70216665,202.4215131,25.205997657999998,30.457928,0.0,0.0,1.6825526,102.340385,0.0,21.686823,87.36699,0.0,13.073497,15.86501,0.0,92.73675,52.00722,67.48597,0.0
429,138,103.9658007,30.70213225,466,103.97549570000001,30.69767357,1051.848713,69.8110938396,118.98278,0.0,0.0,0.0,164.46796,0.0,87.38848,221.50514,0.0,65.71689,142.16476,0.0,170.88058,203.27846,88.85014,0.0
430,139,104.0235682,30.68561226,725,104.022819,30.68524364,82.58190296,20.786303757800003,41.46194,0.0,0.0,0.0,43.566677,0.0,18.774132,59.7241,0.0,24.339144,29.707376,0.0,59.303196,54.90094,36.14274,0.0
431,139,104.0235682,30.68561226,1612,104.0209353,30.68733577,316.3795714,36.052810742999995,73.545334,0.0,0.0,0.0,75.25826,0.0,32.250763,102.19781,0.0,43.267796,47.659485,0.0,101.93465,96.704956,57.02111,0.0
432,140,104.09164,30.71366187,734,104.0911229,30.71239601,148.7778925,25.6744734846,61.285015,0.0,0.0,0.0,16.989801,0.0,24.257566,55.21636,0.0,48.222298,41.82606,0.0,69.037506,77.417046,48.276684,0.0
433,140,104.09164,30.71366187,1069,104.09214940000001,30.71527531,185.3524974,23.298599432399996,54.098866,0.0,0.0,0.0,39.022694,0.0,19.267838,50.189487,0.0,28.52645,48.02185,0.0,67.94022,62.920197,35.204197,0.0
434,141,104.1777228,30.685543100000004,276,104.1703327,30.68548169,707.9021962,63.9686455438,99.8895,0.0,0.0,0.0,209.84518,0.0,55.552586,176.84436,0.0,155.68953,50.927513,0.0,215.61017,122.68198,109.553604,0.0
435,141,104.1777228,30.685543100000004,289,104.184379,30.69224823,979.1256530999999,63.0286941732,129.89342,0.0,0.0,0.0,91.75752,0.0,56.062218,177.90703,0.0,86.71202,60.70943,0.0,245.4138,126.42835,107.39953,0.0
436,141,104.1777228,30.685543100000004,302,104.1772935,30.69163092,675.9550383,37.705535174,102.1854,0.0,0.0,0.0,7.878108,0.0,30.078796,101.99156,0.0,38.215458,40.554974,0.0,146.11768,75.198326,61.144585,0.0
437,142,103.99171170000001,30.670362899999997,40,103.9895242,30.6706359,211.74077549999998,35.1477351886,46.212746,0.0,0.0,0.0,127.37904,0.0,11.548973,123.10807,0.0,29.506504,57.43457,0.0,126.902725,58.98666,93.79648,0.0
438,142,103.99171170000001,30.670362899999997,604,103.9956027,30.66942661,386.9552079,43.216796433999995,72.03345,0.0,0.0,0.0,95.759674,0.0,6.48303,159.82306,0.0,22.200283,50.55897,0.0,122.13128,117.98656,110.562584,0.0
439,142,103.99171170000001,30.670362899999997,790,103.9918974,30.67315839,310.3407247,33.804851747,67.4542,0.0,0.0,0.0,100.50849,0.0,35.807125,111.02289,0.0,44.808773,80.6487,0.0,62.549927,84.30444,24.503807,0.0
440,142,103.99171170000001,30.670362899999997,972,103.99126600000001,30.66818088,245.57826699999998,34.684090462200004,63.67422,0.0,0.0,0.0,76.924484,0.0,29.135265,116.81422,0.0,28.121124,29.787342,0.0,122.127495,75.41082,58.71965,0.0
441,143,104.022186,30.65402171,1105,104.01961429999999,30.65421329,247.334841,26.899630528199996,48.10353,0.0,0.0,0.0,88.40845,0.0,28.681484,86.93781,0.0,40.98648,40.36862,0.0,72.57032,56.226078,39.06145,0.0
442,143,104.022186,30.65402171,1255,104.0244625,30.65338115,229.3955227,26.6660586822,39.656734,0.0,0.0,0.0,53.84745,0.0,28.109512,74.6293,0.0,31.656134,32.27633,0.0,91.581024,76.935814,51.621853,0.0
443,143,104.022186,30.65402171,1749,104.0229439,30.65622063,254.29688480000002,23.523289424599998,44.36782,0.0,0.0,0.0,59.523582,0.0,23.309214,65.89815,0.0,35.78892,30.91878,0.0,69.2961,57.446865,37.357845,0.0
444,144,104.092415,30.63211004,1311,104.09378149999999,30.63114248,169.2628635,17.842469315800003,31.843512,0.0,0.0,0.0,44.55855,0.0,10.023965,60.13227,0.0,11.208661,18.08013,0.0,56.02074,44.151222,44.767757,0.0
445,144,104.092415,30.63211004,1683,104.09133220000001,30.63488636,324.7243547,30.4776853382,64.205536,0.0,0.0,0.0,70.97036,0.0,22.920511,85.19221,0.0,34.70045,42.343365,0.0,84.74445,78.61896,51.732033,0.0
446,144,104.092415,30.63211004,1784,104.0915652,30.62800793,461.87311189999997,55.1261670562,124.73937,0.0,0.0,0.0,92.41259,0.0,43.359543,190.24596,0.0,38.09731,57.222748,0.0,121.996826,167.40646,98.776,0.0
447,145,104.13936,30.62338859,319,104.1377093,30.62399046,171.7090782,37.41332241279999,65.503395,0.0,0.0,0.0,97.623955,0.0,23.853647,105.227974,0.0,69.45861,32.00465,0.0,129.43494,77.08214,78.45889,0.0
448,145,104.13936,30.62338859,349,104.13867259999999,30.62175858,192.29273030000002,22.110870393200003,41.347443,0.0,8.877581,0.0,0.0,0.0,20.4523,62.868908,0.0,24.801092,12.755325,0.0,71.21353,84.89742,38.539314,0.0
449,145,104.13936,30.62338859,661,104.1400381,30.62512518,203.1393862,28.503634098400003,50.006016,0.0,0.0,0.0,24.165873,0.0,23.977123,79.931175,0.0,47.083534,14.044266,0.0,95.2297,88.776695,54.840984,0.0
450,146,103.9938473,30.60135673,44,103.9967302,30.59844508,424.88500939999994,38.1430686362,53.88783,0.0,0.0,0.0,90.32428,0.0,41.512875,114.195244,0.0,42.118675,33.08498,0.0,112.198395,124.79252,71.23059,0.0
451,146,103.9938473,30.60135673,346,103.98540059999999,30.60176279,811.0468057,72.268473429,120.699036,0.0,0.0,0.0,88.303925,0.0,55.906715,214.9803,0.0,85.51422,64.95068,0.0,223.02376,236.37502,124.25403,0.0
452,146,103.9938473,30.60135673,1251,103.9992457,30.60127686,517.6338569000001,51.40946682119999,91.772705,0.0,0.0,0.0,104.37256,0.0,45.01957,155.0946,0.0,58.006813,76.28907,0.0,152.48172,137.566,96.341965,0.0
453,147,104.0527732,30.61956616,295,104.051808,30.61828359,169.605448,29.0195351732,53.197372,0.0,0.0,0.0,44.96683,0.0,25.371725,91.80192,0.0,25.105234,28.070938,0.0,88.38808,84.87236,63.88944,0.0
454,147,104.0527732,30.61956616,384,104.05017790000001,30.62083968,286.01448089999997,38.6634615384,67.69397,0.0,0.0,0.0,73.97633,0.0,51.96095,85.781815,0.0,40.21965,71.86742,0.0,119.85429,125.23135,92.42467,0.0
455,148,104.0685886,30.59134338,654,104.0684365,30.59321293,207.7138149,22.6473272608,45.016895,0.0,0.0,0.0,51.444706,0.0,0.9022012,84.4012,0.0,20.053682,41.733585,0.0,50.239613,53.543106,56.53996,0.0
456,148,104.0685886,30.59134338,884,104.06559,30.5913448,287.5102115,30.727904577,58.339806,0.0,0.0,0.0,102.065094,0.0,26.261497,83.00079,0.0,16.324308,40.798134,0.0,116.33697,58.946342,82.609695,0.0
457,148,104.0685886,30.59134338,927,104.07176340000001,30.59121614,304.7306833,27.347359249799997,36.74259,0.0,0.0,0.0,59.29288,0.0,42.42212,89.3471,0.0,42.986427,12.218579,0.0,74.97661,90.97885,69.10682,0.0
458,148,104.0685886,30.59134338,1032,104.0688553,30.57844617,1429.6126160000001,129.972486784,270.66687,0.0,0.0,0.0,336.0579,0.0,142.75714,375.89804,0.0,231.61182,122.061485,0.0,332.4355,324.09937,243.35878,0.0
459,149,104.2035543,30.618181800000002,191,104.1771707,30.59277035,3785.284771,255.51561011399997,515.7205,0.0,0.0,0.0,619.2622,0.0,198.53986,711.2825,0.0,325.87152,318.81912,0.0,757.2238,629.0745,465.45145,0.0
460,149,104.2035543,30.618181800000002,643,104.204397,30.6509292,3630.189347,272.669477056,494.94553,0.0,0.0,0.0,589.4422,0.0,191.12416,812.8528,0.0,299.63544,409.4042,0.0,856.09186,673.7317,510.4187,0.0
461,149,104.2035543,30.618181800000002,670,104.1496203,30.63655116,5555.625992,358.146814248,720.4343,0.0,0.0,0.0,749.37537,0.0,316.98477,1027.2303,0.0,425.7921,497.94653,0.0,1030.7692,933.6533,636.23724,0.0
462,150,103.96506459999999,30.73928236,48,103.9564943,30.745080100000003,1042.151102,86.1519070306,189.88586,0.0,0.0,0.0,135.21306,0.0,87.97512,208.51933,0.0,95.5293,102.79539,0.0,285.95367,232.33286,138.21498,0.0
463,150,103.96506459999999,30.73928236,122,103.97193990000001,30.74616094,1007.20024,96.6886109152,162.72658,0.0,0.0,0.0,218.23541,0.0,98.94908,256.43372,0.0,100.07804,128.34932,0.0,310.8972,282.4568,183.9289,0.0
464,150,103.96506459999999,30.73928236,439,103.95402159999999,30.72742297,1686.8761539999998,149.349437034,288.92563,0.0,0.0,0.0,321.27325,0.0,185.87076,350.23502,0.0,225.48804,188.43883,0.0,456.6687,427.77823,190.11993,0.0
465,150,103.96506459999999,30.73928236,511,103.9731196,30.73083762,1212.751048,101.56825332640001,173.30283,0.0,0.0,0.0,191.71419,0.0,16.46987,243.03671,0.0,90.69604,205.0628,0.0,257.4182,370.91547,162.25603,0.0
466,151,104.0434242,30.733702,33,104.0422933,30.741077399999998,824.5702416,59.6750278306,118.43408,0.0,0.0,0.0,222.2632,0.0,45.508133,155.08241,0.0,134.06245,56.85834,0.0,153.61115,128.81288,74.70024,0.0
467,151,104.0434242,30.733702,95,104.0492907,30.73539337,592.1145424,43.7590171262,79.23854,0.0,0.0,0.0,106.62894,0.0,47.005924,126.51411,0.0,55.455147,45.30302,0.0,136.78503,112.62469,81.18216,0.0
468,151,104.0434242,30.733702,1678,104.0456118,30.72816811,648.1083980000001,37.153853209,74.032555,0.0,0.0,0.0,58.254364,0.0,64.555885,127.63345,0.0,67.306984,26.184908,0.0,93.895454,98.79452,37.779236,0.0
469,152,103.9659117,30.68588758,194,103.96105379999999,30.68749832,498.4011262,32.1985157496,50.34715,0.0,0.0,0.0,78.03921,0.0,35.05398,86.38148,0.0,60.87755,38.235874,0.0,102.0192,84.43037,49.62469,0.0
470,152,103.9659117,30.68588758,260,103.97067679999999,30.68583598,456.4763158,37.158597352399994,73.91376,0.0,0.0,0.0,68.872055,0.0,27.989532,106.97813,0.0,49.70837,56.162094,0.0,94.116455,107.903694,64.77707,0.0
471,152,103.9659117,30.68588758,429,103.96342270000001,30.67938619,758.9915607999999,54.3060233812,99.14729,0.0,0.0,0.0,128.37953,0.0,51.61922,171.91084,0.0,58.131577,99.884964,0.0,126.831375,154.99983,88.87878,0.0
472,153,104.0001805,30.68818679,865,104.00299190000001,30.69292611,590.2740786,52.6192077162,129.58267,0.0,0.0,0.0,97.34245,0.0,23.765266,142.73898,0.0,61.16249,96.68615,0.0,147.13026,115.91784,87.27572,0.0
473,153,104.0001805,30.68818679,872,104.0034106,30.68701985,335.34551830000004,35.815737270999996,56.07676,0.0,0.0,0.0,119.29478,0.0,45.174667,103.86173,0.0,39.80674,39.19236,0.0,113.66924,91.40044,60.79452,0.0
474,153,104.0001805,30.68818679,886,103.9991279,30.68644492,217.79459989999998,21.4293807806,43.648075,0.0,0.0,0.0,45.66102,0.0,17.27267,64.191826,0.0,26.372036,31.779161,0.0,61.21923,51.604683,41.402695,0.0
475,154,104.10239140000002,30.67925837,1013,104.09994520000001,30.68004742,250.1177755,23.578653309799996,48.82264,0.0,0.0,0.0,33.080204,0.0,20.888538,66.17367,0.0,24.8996,26.81821,0.0,68.68455,70.728096,34.835033,0.0
476,154,104.10239140000002,30.67925837,1818,104.10261209999999,30.67671597,282.5648445,28.657182559999995,60.57966,0.0,0.0,0.0,54.39394,0.0,22.764437,78.98915,0.0,33.7224,33.853424,0.0,86.42234,74.81686,50.315155,0.0
477,155,104.1857165,30.70246353,23,104.1847307,30.69654394,662.8173793,44.3866046924,88.87858,0.0,0.0,0.0,77.97678,0.0,38.075607,131.32472,0.0,37.21169,61.61874,0.0,113.84156,140.72624,51.229877,0.0
478,155,104.1857165,30.70246353,39,104.1766587,30.70212293,868.2777382000002,67.8256460612,153.71808,0.0,0.0,0.0,105.24484,0.0,15.696077,210.9394,0.0,50.124905,87.42914,0.0,133.10457,232.33688,78.4437,0.0
479,155,104.1857165,30.70246353,250,104.20066700000001,30.70612702,1488.209222,110.01806220740002,217.19382,0.0,0.0,0.0,272.96762,0.0,69.31033,295.7117,0.0,134.86224,183.30063,0.0,275.9128,317.00827,161.15274,0.0
480,156,103.9925706,30.66817693,846,103.99162240000001,30.666098699999996,247.6028455,20.682612614399996,43.11172,0.0,0.0,0.0,68.27618,0.0,23.003763,55.279385,0.0,7.3838124,33.467117,0.0,68.1277,45.919174,33.51839,0.0
481,156,103.9925706,30.66817693,972,103.99126600000001,30.66818088,124.9885857,16.7180170348,32.45179,0.0,0.0,0.0,45.0877,0.0,12.947948,55.07375,0.0,20.414335,20.010916,0.0,51.661243,32.841408,28.349117,0.0
482,156,103.9925706,30.66817693,1049,103.9953365,30.66818834,264.9908061,29.492027831199998,58.410465,0.0,0.0,0.0,59.579094,0.0,16.642754,96.95945,0.0,29.006588,43.292942,0.0,82.09158,72.17413,61.35928,0.0
483,157,104.0113764,30.6504565,1300,104.0114083,30.64760226,316.353673,35.672614834,56.132847,0.0,0.0,0.0,93.88306,0.0,25.018412,115.12242,0.0,40.017014,51.48897,0.0,110.15187,89.41981,63.156143,0.0
484,157,104.0113764,30.6504565,1709,104.0112513,30.65234786,209.96484359999997,22.7180297166,47.774685,0.0,0.0,0.0,49.13757,0.0,14.333151,62.331852,0.0,40.76261,38.57859,0.0,55.266636,58.001583,27.023975,0.0
485,157,104.0113764,30.6504565,1741,104.0159762,30.65041126,440.7880496,46.405376878200016,103.56396,0.0,0.0,0.0,99.4778,0.0,36.999615,110.13344,0.0,71.98164,55.026505,0.0,141.17352,115.85134,70.87663,0.0
486,157,104.0113764,30.6504565,1743,104.00656550000001,30.65040297,461.04064230000006,44.30832208139999,89.72152,0.0,0.0,0.0,97.590836,0.0,42.98145,126.68417,0.0,54.691944,59.38078,0.0,127.11701,113.74802,73.90233,0.0
487,158,104.0733448,30.67124245,1196,104.07152140000001,30.67202107,194.8399982,17.6277202014,36.664986,0.0,0.0,0.0,36.67962,0.0,16.847015,47.15794,0.0,19.555273,35.92562,0.0,43.65939,50.925644,24.19774,0.0
488,158,104.0733448,30.67124245,1232,104.0744083,30.67271422,192.3210884,25.743576948400005,54.047813,0.0,0.0,0.0,48.40636,0.0,25.079191,74.149124,0.0,23.842833,43.47529,0.0,68.20388,72.6654,40.85944,0.0
489,158,104.0733448,30.67124245,1551,104.07235809999999,30.66972895,192.54466159999998,25.884611124199996,50.660294,0.0,0.0,0.0,98.480865,0.0,8.4055395,96.97833,0.0,34.51803,24.789768,0.0,67.47328,43.143177,42.63384,0.0
490,158,104.0733448,30.67124245,1752,104.0766779,30.66974975,359.6266167,29.928877757000006,52.427525,0.0,0.0,0.0,75.57113,0.0,41.830273,77.568954,0.0,51.116848,38.630177,0.0,81.61418,87.60122,45.556156,0.0
491,159,104.1480953,30.63985672,215,104.14633149999999,30.64059106,187.5999976,22.432089754799996,44.18794,0.0,0.0,0.0,49.788013,0.0,23.487438,60.890892,0.0,29.89867,32.219402,0.0,65.3807,58.729153,39.76335,0.0
492,159,104.1480953,30.63985672,580,104.1496059,30.64216205,293.6547713,30.0884582458,47.82241,0.0,0.0,0.0,59.63088,0.0,34.75476,93.74602,0.0,23.245731,60.9846,0.0,88.71363,84.55192,64.57966,0.0
493,160,103.9557094,30.60041448,202,103.961143,30.57989724,2332.8824649999997,229.94514250800003,489.9982,0.0,0.0,0.0,470.46304,0.0,217.32193,624.04535,0.0,312.54227,285.03003,0.0,735.5981,519.54425,534.7833,0.0
494,160,103.9557094,30.60041448,281,103.9604905,30.60401625,607.8317277000001,99.65028994160001,192.72171,0.0,0.0,0.0,246.14452,0.0,141.93922,270.71643,0.0,154.83162,153.94962,0.0,338.73782,192.26044,244.35542,0.0
